member_id,member,state_district,ticker,instrument,direction,opened_at,closed_or_marked_at,status,holding_days,holding_return_pct,spy_return_pct,excess_return_pct,return_90d_pct,excess_90d_pct,filing_id,source_url
rob-bresnahan,Rob Bresnahan,PA08,DOW,Stock,Long,2025-05-15,2026-09-14,Open · latest mark,487,5.5,30.7,-25.2,-21.4,-31,20030482,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030482.pdf
rob-bresnahan,Rob Bresnahan,PA08,JPM,Stock,Long,2025-05-15,2026-09-14,Open · latest mark,487,34,30.7,3.4,9.1,-0.4,20030482,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030482.pdf
rob-bresnahan,Rob Bresnahan,PA08,LYB,Stock,Long,2025-05-15,2026-09-14,Open · latest mark,487,19.8,30.7,-10.9,-7.1,-16.7,20030482,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030482.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,FWRG,Stock,Long,2025-05-15,2026-09-14,Open · latest mark,487,-33.4,30.7,-64,5,-4.6,20030461,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030461.pdf
jared-moskowitz,Jared Moskowitz,FL23,HCA,Stock,Long,2025-05-15,2026-09-14,Open · latest mark,487,11.3,30.7,-19.3,1.5,-8.1,20030455,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030455.pdf
jared-moskowitz,Jared Moskowitz,FL23,CI,Stock,Long,2025-05-15,2026-03-23,Closed,312,-13.5,12.3,-25.8,-6.6,-16.1,20030455,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030455.pdf
richard-allen,Richard W. Allen,GA12,NFLX,Stock,Long,2025-05-16,2025-12-12,Closed,210,-20.1,15.4,-35.5,3.3,-5.6,20030502,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030502.pdf
rob-bresnahan,Rob Bresnahan,PA08,VEEV,Stock,Long,2025-05-29,2026-09-14,Open · latest mark,473,-4.8,30.8,-35.6,5.2,-4.7,20030546,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030546.pdf
john-mcguire,John McGuire,VA05,NOW,Stock,Long,2025-05-16,2026-09-14,Residual · latest mark,486,-31.6,29.9,-61.4,-18.2,-27.1,20030509,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030509.pdf
valerie-hoyle,Valerie Hoyle,OR04,CME,Stock,Long,2025-05-21,2025-09-23,Closed,125,-6.1,14.4,-20.6,-3.2,-13.3,20032070,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032070.pdf
jonathan-jackson,Jonathan Jackson,IL01,FMX,Stock,Long,2025-05-21,2025-07-17,Closed,57,-4.8,8.1,-12.8,-19.7,-29.8,20030860,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030860.pdf
josh-gottheimer,Josh Gottheimer,NJ05,SE,Stock,Long,2025-05-23,2025-12-05,Closed,196,-18.3,19.1,-37.4,9.5,-0.6,20030462,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030462.pdf
josh-gottheimer,Josh Gottheimer,NJ05,SE,Stock,Long,2026-03-10,2026-09-14,Open · latest mark,188,21.9,13,8.9,-5.2,-14.7,20034305,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/20034305.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,NTDOF,Stock,Long,2025-05-27,2025-12-26,Closed,213,-18.4,17.8,-36.2,12.5,3.5,20030461,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030461.pdf
julia-letlow,Julia Letlow,LA05,STT,Stock,Long,2025-05-27,2026-09-14,Residual · latest mark,475,99.5,30.5,69,18.8,9.8,20030977,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/20030977.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,RVTY,Stock,Long,2025-05-28,2026-09-14,Open · latest mark,474,41.2,31.3,9.9,0,-10.1,20030461,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030461.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,OKTA,Stock,Long,2025-05-29,2025-09-12,Closed,106,-15.3,11.7,-27,-12.8,-22.7,20030461,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030461.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,CAG,Stock,Long,2025-08-05,2026-01-09,Closed,157,-8,11.2,-19.2,-6.1,-15.3,20031022,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20031022.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,CAG,Stock,Long,2026-02-10,2026-03-13,Closed,31,-15.1,-4.3,-10.8,-26.1,-33.2,20034144,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/20034144.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,CAG,Stock,Long,2026-04-14,2026-06-16,Closed,63,-2.6,8,-10.7,2.9,-5.3,20034500,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/20034500.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,COP,Stock,Long,2026-02-10,2026-09-14,Open · latest mark,216,29.9,10.5,19.4,9.1,2,20034144,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/20034144.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,NOC,Stock,Long,2025-05-30,2026-09-14,Residual · latest mark,472,11.5,30.9,-19.4,21.9,11.4,20030461,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030461.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,SLB,Stock,Long,2025-05-30,2025-08-05,Closed,67,2.2,6.9,-4.6,11.3,0.9,20030461,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030461.pdf
tim-moore,Tim Moore,NC14,AAPL,Stock,Long,2025-06-02,2026-09-14,Open · latest mark,469,65.9,30.2,35.8,15.2,6.1,20030637,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030637.pdf
cleo-fields,Cleo Fields,LA06,AAPL,Stock,Long,2025-06-03,2026-09-14,Open · latest mark,468,64.7,29.4,35.2,14.3,5.8,20030472,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030472.pdf
cleo-fields,Cleo Fields,LA06,CMG,Stock,Long,2025-06-03,2025-10-30,Closed,149,-35,14.7,-49.7,-15.8,-24.4,20030472,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030472.pdf
cleo-fields,Cleo Fields,LA06,MSFT,Stock,Long,2025-06-03,2026-09-14,Open · latest mark,468,10.2,29.4,-19.2,9.6,1.1,20030472,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030472.pdf
mike-kelly,Mike Kelly,PA16,X,Stock,Long,2025-06-03,2025-06-20,No price match,,,,,,,20030639,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030639.pdf
rob-bresnahan,Rob Bresnahan,PA08,SPOT,Stock,Long,2025-06-05,2026-09-14,Open · latest mark,466,-22,30.1,-52.1,-2.2,-11,20030635,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030635.pdf
cleo-fields,Cleo Fields,LA06,GOOG,Stock,Long,2025-06-05,2026-09-14,Open · latest mark,466,104.5,30.1,74.4,36.3,27.4,20030472,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030472.pdf
cleo-fields,Cleo Fields,LA06,AMZN,Stock,Long,2025-06-05,2026-09-14,Open · latest mark,466,21.9,30.1,-8.2,8.7,-0.2,20030472,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030472.pdf
cliff-bentz,Cliff Bentz,OR02,AMGN,Stock,Long,2025-06-06,2026-09-14,Open · latest mark,465,36.1,28.8,7.4,-2.7,-11.4,20030646,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030646.pdf
cliff-bentz,Cliff Bentz,OR02,PG,Stock,Long,2025-06-06,2026-09-14,Open · latest mark,465,-7.7,28.8,-36.4,-2.3,-10.9,20030646,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030646.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,SNOW,Stock,Long,2025-06-06,2026-09-14,Open · latest mark,465,57.6,28.8,28.8,5.2,-3.4,20030539,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030539.pdf
valerie-hoyle,Valerie Hoyle,OR04,COF,Stock,Long,2025-06-06,2025-09-23,Closed,109,12.9,11.3,1.5,14.5,5.9,20032070,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032070.pdf
valerie-hoyle,Valerie Hoyle,OR04,CRWV,Stock,Long,2025-06-06,2026-09-14,Open · latest mark,465,-40.8,28.8,-69.6,-37.6,-46.2,20032070,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032070.pdf
valerie-hoyle,Valerie Hoyle,OR04,PGR,Stock,Long,2025-06-06,2025-09-23,Closed,109,-14.5,11.3,-25.9,-10.8,-19.5,20032070,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032070.pdf
valerie-hoyle,Valerie Hoyle,OR04,RSG,Stock,Long,2025-06-06,2025-09-23,Closed,109,-9.8,11.3,-21.2,-7.3,-16,20032070,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032070.pdf
valerie-hoyle,Valerie Hoyle,OR04,BK,Stock,Long,2025-06-06,2025-09-23,No price match,,,,,,,20032070,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032070.pdf
valerie-hoyle,Valerie Hoyle,OR04,HIG,Stock,Long,2025-06-06,2025-09-23,Closed,109,2.3,11.3,-9,4.6,-4.1,20032070,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032070.pdf
valerie-hoyle,Valerie Hoyle,OR04,TYL,Stock,Long,2025-06-06,2026-09-14,Open · latest mark,465,-37.6,28.8,-66.4,-3.8,-12.5,20032070,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032070.pdf
ritchie-torres,Ritchie John Torres,NY15,MRVL,Stock,Long,2025-06-06,2025-07-11,Closed,35,6.5,4.4,2.1,-6.1,-14.8,20030930,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030930.pdf
lisa-mcclain,Lisa McClain,MI09,BABA,Stock,Long,2025-06-09,2025-10-30,Closed,143,45.6,14,31.6,13.5,5.2,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,GOOG,Stock,Long,2025-06-09,2025-10-30,Closed,143,58.8,14,44.8,32.4,24.1,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,GOOG,Stock,Long,2025-10-30,2025-10-31,Closed,1,0,0.3,-0.4,19.4,16.8,20033446,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033446.pdf
lisa-mcclain,Lisa McClain,MI09,AMED,Stock,Long,2025-06-09,2025-08-18,No price match,,,,,,,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,AAL,Stock,Long,2025-06-09,2025-06-11,Closed,2,-6,0.3,-6.2,11.2,3,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,BUD,Stock,Long,2025-06-09,2025-08-04,Closed,56,-18.1,5.6,-23.6,-15.2,-23.4,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,AZN,Stock,Long,2025-06-09,2025-10-30,Closed,143,13.6,14,-0.5,12.7,4.4,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,BRK-B,Stock,Long,2025-06-09,2025-10-30,Closed,143,-3,14,-17,1.3,-6.9,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,BRK-B,Stock,Long,2025-10-30,2025-10-31,Closed,1,-0.2,0.3,-0.5,-1.1,-3.6,20033446,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033446.pdf
lisa-mcclain,Lisa McClain,MI09,BRKL,Stock,Long,2025-06-09,2025-06-17,No price match,,,,,,,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,CNO,Stock,Long,2025-06-09,2025-06-11,Closed,2,-1.3,0.3,-1.6,4.6,-3.7,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,CRGY,Stock,Long,2025-06-09,2025-06-24,Closed,15,-3.4,1.5,-4.9,-2.3,-10.5,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,DG,Stock,Long,2025-06-09,2025-06-11,Closed,2,-1.6,0.3,-1.9,-3.1,-11.3,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,EC,Stock,Long,2025-06-09,2025-07-10,Closed,31,0.8,4.7,-3.9,1.7,-6.6,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,FNB,Stock,Long,2025-06-09,2025-06-11,Closed,2,-0.3,0.3,-0.6,17.7,9.5,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,FLO,Stock,Long,2025-06-09,2025-06-11,Closed,2,-2.6,0.3,-2.9,-10.1,-18.4,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,FLO,Stock,Long,2025-08-04,2025-09-11,Closed,38,-9.8,4.2,-14,-24.6,-33,20030932,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030932.pdf
lisa-mcclain,Lisa McClain,MI09,FCPT,Stock,Long,2025-06-09,2025-08-04,Closed,56,-6.4,5.6,-12,-4.8,-13.1,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,FBRT,Stock,Long,2025-06-09,2025-06-11,Closed,2,-0.3,0.3,-0.5,8.3,0.1,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,GTY,Stock,Long,2025-06-09,2025-06-11,Closed,2,-0.6,0.3,-0.9,-0.5,-8.7,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,GTY,Stock,Long,2025-09-25,2025-10-30,Closed,35,4,3.3,0.7,6.3,1.1,20032129,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032129.pdf
lisa-mcclain,Lisa McClain,MI09,HDB,Stock,Long,2025-06-09,2025-08-04,Closed,56,0.6,5.6,-5,-6.2,-14.5,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,HDB,Stock,Long,2025-09-11,2025-10-30,Closed,49,4.2,3.7,0.5,0.1,-4.8,20032129,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032129.pdf
lisa-mcclain,Lisa McClain,MI09,HMN,Stock,Long,2025-06-09,2025-06-11,Closed,2,-0.6,0.3,-0.8,8.5,0.3,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,ILMN,Stock,Long,2025-06-09,2025-10-30,Closed,143,16.5,14,2.5,16.4,8.2,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,ILMN,Stock,Long,2025-10-30,2025-10-31,Closed,1,24.8,0.3,24.4,51.4,48.8,20033446,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033446.pdf
lisa-mcclain,Lisa McClain,MI09,JPM,Stock,Long,2025-06-09,2025-10-30,Closed,143,17.1,14,3.1,10.9,2.6,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,KBH,Stock,Long,2025-06-09,2025-06-17,Closed,8,-4.4,-0.4,-4.1,28.9,20.7,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,LXP,Stock,Long,2025-06-09,2025-06-10,Closed,1,-0.8,0.6,-1.4,6.3,-2,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,LYB,Stock,Long,2025-06-09,2025-06-24,Closed,15,-0.3,1.5,-1.7,-3.6,-11.8,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,NJR,Stock,Long,2025-06-09,2025-06-11,Closed,2,0.7,0.3,0.4,5.8,-2.4,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,NWE,Stock,Long,2025-06-09,2025-06-17,Closed,8,-2,-0.4,-1.7,11.6,3.4,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,NVS,Stock,Long,2025-06-09,2025-10-30,Closed,143,3.9,14,-10.1,9.9,1.7,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,NVO,Stock,Long,2025-06-09,2025-10-30,Closed,143,-32.9,14,-47,-26,-34.2,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,NVO,Stock,Long,2025-10-30,2025-10-31,Closed,1,-1.2,0.3,-1.5,20.6,18,20033446,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033446.pdf
lisa-mcclain,Lisa McClain,MI09,PK,Stock,Long,2025-06-09,2025-06-17,Closed,8,-1.8,-0.4,-1.5,18.4,10.2,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,PDD,Stock,Long,2025-06-09,2025-10-30,Closed,143,33.8,14,19.8,22.7,14.4,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,PDD,Stock,Long,2025-10-30,2025-10-31,Closed,1,-0.8,0.3,-1.2,-24.4,-27,20033446,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033446.pdf
lisa-mcclain,Lisa McClain,MI09,PHI,Stock,Long,2025-06-09,2025-06-10,Closed,1,-0.4,0.6,-1,-13.1,-21.3,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,RGLD,Stock,Long,2025-06-09,2025-08-04,Closed,56,-11.3,5.6,-16.8,4.8,-3.4,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,SAP,Stock,Long,2025-06-09,2025-07-22,Closed,43,0.3,5.2,-4.9,-11.9,-20.2,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,SAP,Stock,Long,2025-08-04,2025-08-13,Closed,9,-1.8,2.2,-3.9,-8.4,-16.7,20030932,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030932.pdf
lisa-mcclain,Lisa McClain,MI09,SAP,Stock,Long,2025-09-25,2025-10-30,Closed,35,-1.3,3.3,-4.6,-6.4,-11.7,20032129,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032129.pdf
lisa-mcclain,Lisa McClain,MI09,SHEL,Stock,Long,2025-06-09,2025-10-14,Closed,127,6,11.1,-5.1,5.9,-2.3,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,SNN,Stock,Long,2025-06-09,2025-06-17,Closed,8,-4.2,-0.4,-3.8,27.5,19.2,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,SBSI,Stock,Long,2025-06-09,2025-06-17,Closed,8,-2.8,-0.4,-2.5,10,1.8,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,TTC,Stock,Long,2025-06-09,2025-06-11,Closed,2,-1,0.3,-1.3,15,6.7,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,UL,Stock,Long,2025-06-09,2025-08-04,Closed,56,-4.1,5.6,-9.7,3.4,-4.9,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,UL,Stock,Long,2025-09-11,2025-09-25,Closed,14,-6.6,0.3,-6.9,-9.9,-14.7,20032129,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032129.pdf
lisa-mcclain,Lisa McClain,MI09,UBSI,Stock,Long,2025-06-09,2025-06-11,Closed,2,-0.2,0.3,-0.5,5.8,-2.5,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,VNT,Stock,Long,2025-06-09,2025-06-10,Closed,1,1.4,0.6,0.8,19.1,10.9,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,WYNN,Stock,Long,2025-06-09,2025-10-30,Closed,143,41.7,14,27.7,43.1,34.8,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,WYNN,Stock,Long,2025-10-30,2025-10-31,Closed,1,-0.7,0.3,-1,-5.6,-8.2,20033446,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033446.pdf
rob-bresnahan,Rob Bresnahan,PA08,TTAN,Stock,Long,2025-06-11,2026-09-14,Open · latest mark,460,-43,28.3,-71.3,15.6,7.2,20030635,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030635.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,CDRE,Stock,Long,2025-06-11,2026-09-14,Open · latest mark,460,-19.4,28.3,-47.7,-13,-21.5,20030634,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030634.pdf
lisa-mcclain,Lisa McClain,MI09,AGCO,Stock,Long,2025-06-11,2025-06-24,Closed,13,-0.2,1.2,-1.4,5.4,-3.1,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,ADC,Stock,Long,2025-06-11,2025-06-17,Closed,6,0.1,-0.6,0.8,-2,-10.4,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,ADC,Stock,Long,2025-08-13,2025-09-25,Closed,43,-2,2.3,-4.3,3.2,-3,20030932,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030932.pdf
lisa-mcclain,Lisa McClain,MI09,ALK,Stock,Long,2025-06-11,2025-06-17,Closed,6,-5,-0.6,-4.3,26.7,18.3,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,ARMK,Stock,Long,2025-06-11,2025-06-17,Closed,6,-1.8,-0.6,-1.2,-4,-12.5,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,AWI,Stock,Long,2025-06-11,2025-06-17,Closed,6,-1.6,-0.6,-1,27.2,18.8,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,AVTR,Stock,Long,2025-06-11,2026-09-14,Residual · latest mark,460,12.1,28.3,-16.2,-5.1,-13.6,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,AVNT,Stock,Long,2025-06-11,2025-06-17,Closed,6,-5.6,-0.6,-5,3.4,-5.1,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,BHP,Stock,Long,2025-06-11,2025-08-04,Closed,54,2,5.3,-3.3,5,-3.4,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,BHP,Stock,Long,2025-09-11,2025-10-30,Closed,49,5.6,3.7,1.9,11.7,6.8,20032129,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032129.pdf
lisa-mcclain,Lisa McClain,MI09,BJ,Stock,Long,2025-06-11,2025-07-10,Closed,29,-1.9,4.4,-6.2,-10.3,-18.8,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,BKH,Stock,Long,2025-06-11,2025-06-17,Closed,6,-2.5,-0.6,-1.8,3.1,-5.3,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,BCO,Stock,Long,2025-06-11,2025-10-30,Closed,141,32.4,13.7,18.7,37,28.5,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,BCO,Stock,Long,2025-10-30,2025-10-31,Closed,1,-0.5,0.3,-0.8,11.8,9.2,20033446,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033446.pdf
lisa-mcclain,Lisa McClain,MI09,BF-B,Stock,Long,2025-06-11,2025-06-17,Closed,6,-6.1,-0.6,-5.5,0.6,-7.8,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,BC,Stock,Long,2025-06-11,2025-06-17,Closed,6,-5.5,-0.6,-4.9,13,4.5,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,BURL,Stock,Long,2025-06-11,2025-06-17,Closed,6,-4.4,-0.6,-3.8,17.9,9.5,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
lisa-mcclain,Lisa McClain,MI09,BURL,Stock,Long,2025-08-13,2025-09-11,Closed,29,-2.8,2,-4.8,-0.4,-6.6,20030932,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030932.pdf
lisa-mcclain,Lisa McClain,MI09,BWXT,Stock,Long,2025-06-11,2025-10-30,Closed,141,57.7,13.7,44,19.6,11.2,20030891,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030891.pdf
